,Acinetobacter,Actinomadura,Aeromicrobium,Aggregatibacter,Alistipes,Anaerococcus,Arcobacter,Bacillus,Bacteroides,Brevundimonas,Brochothrix,Candidatus_Arthromitus,Chitinophaga,Chryseobacterium,Clostridium,Collinsella,Corynebacterium,Desulfurispora,Devosia,Enhydrobacter,Enterococcus,Faecalibacterium,Finegoldia,Flavobacterium,Flexispira,Granulicatella,Haemophilus,Helicobacter,Kaistobacter,Klebsiella,Lactobacillus,Micrococcus,Myroides,Neisseria,Novosphingobium,Oscillospira,Paenisporosarcina,Parabacteroides,Paracoccus,Pedobacter,Peptococcus,Phyllobacterium,Porphyromonas,Prevotella,Pseudomonas,Psychrobacter,Rhodoplanes,Roseburia,Rothia,Ruminococcus,Sedimentibacter,Sphingobacterium,Sphingobium,Staphylococcus,Stenotrophomonas,Steroidobacter,Streptococcus,Streptomyces,Streptosporangium,Unclassified,Weissella
Helicobacter,0.150906346096708,0.154954796864188,0.154954796864188,0.154954796864188,0.494592313127358,0.684321444931474,0.412253182875675,0.333003139115651,0.0860721215383873,0.252343141436594,0.494592313127358,0.641623934547607,0.892613500726563,0.76202675573863,0.42169164406924,0.154954796864188,0.583202215976435,0.892613500726563,0.154954796864188,0.463477233785137,0.288868737643128,0.322560528002499,0.86798981344018,0.154954796864188,0.309934898911057,0.867184999806946,0.961564468254215,0,0.835326773229284,0.835326773229284,0.75282959370714,0.835326773229284,0.805588858697341,0.835326773229284,0.835326773229284,0.835326773229284,0.805588858697341,0.835326773229284,0.835326773229284,0.805588858697341,0.835326773229284,0.805588858697341,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.94464356135511,0.805588858697341,0.915821087485177,0.843908357675117,0.805588858697341,0.805588858697341,0.835326773229284,0.835326773229284
Kaistobacter,0.650505462977038,0.778725396245442,0.778725396245442,0.778725396245442,0.778725396245442,0.778725396245442,0.677358391879039,0,0.892613500726563,0.593047722539582,0.778725396245442,0.125236559835129,0.778725396245442,0.516822371709703,0.664655336555838,0.778725396245442,0.67945394757391,0.778725396245442,0.778725396245442,0.154106554460251,0.00608084792708854,0.414763968834723,0.677358391879039,0.778725396245442,0.677358391879039,0.245108050057639,0.650505462977038,0.333003139115651,0,0,0.915821087485177,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0,0.835326773229284,0.835326773229284,0.835326773229284,0,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.915821087485177,0
Klebsiella,0.650505462977038,0.778725396245442,0.778725396245442,0.778725396245442,0.778725396245442,0.778725396245442,0.677358391879039,0,0.892613500726563,0.593047722539582,0.778725396245442,0.125236559835129,0.778725396245442,0.516822371709703,0.664655336555838,0.778725396245442,0.67945394757391,0.778725396245442,0.778725396245442,0.154106554460251,0.00608084792708854,0.414763968834723,0.677358391879039,0.778725396245442,0.677358391879039,0.245108050057639,0.650505462977038,0.333003139115651,0,0,0.915821087485177,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0,0.835326773229284,0.835326773229284,0.835326773229284,0,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.915821087485177,0
Lactobacillus,0.124046706346744,0.315424166243526,0.315424166243526,0.315424166243526,0.315424166243526,0.67377270157162,0.904173886666675,0.888864653100524,0.0274829677474064,0.679723116523247,0.315424166243526,0.810429901091759,0.315424166243526,0.894097339848874,0.867183446541446,0.315424166243526,0.846405099954568,0.888864653100524,0.315424166243526,0.651748079771275,0.863394154076346,0.758996038164352,0.271211765248573,0.315424166243526,0.904173886666675,0.500753615606302,0.416764155349857,0.114775659368466,0.888864653100524,0.888864653100524,0,0.924680732707002,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.602529030535713,0.835326773229284,0.915821087485177,0.835326773229284,0.924680732707002,0.835326773229284,0.835326773229284,0.835326773229284,0.915821087485177,0.835326773229284,0.835326773229284,0.835326773229284,0.915821087485177,0.835326773229284,0.924378889720679,0.758883789729426,0.835326773229284,0.915821087485177,0.938639474744269,0.835326773229284,0.835326773229284,0.835326773229284,0.915821087485177
Micrococcus,0.633789828938276,0.593047722539582,0.593047722539582,0.593047722539582,0.593047722539582,0.19608015249223,0.349630617465439,0.593047722539582,0.454252304233829,0.574059483021563,0.593047722539582,0.647458258818364,0.0859913307490668,0.919480590217041,0.785223101822428,0.593047722539582,0.231391036283976,0.593047722539582,0.593047722539582,0.588608114589888,0.677860165824448,0.575160342989947,0.0140802405692727,0.593047722539582,0.508968293154983,0.906109206319527,0.224754257446643,0.567228017043227,0.593047722539582,0.593047722539582,0.906490292063586,0,0.835326773229284,0.835326773229284,0.835326773229284,0.934286218821313,0.835326773229284,0.835326773229284,0.5914613439016,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.667647126247061,0.928455198919353,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.928455198919353,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284
Myroides,0.27821476204797,0,0,0,0.778725396245442,0.778725396245442,0.0374290381434986,0.778725396245442,0.154954796864188,0.0859913307490668,0.778725396245442,0.516822371709703,0.778725396245442,0.0521808101097668,0.37860331774801,0,0.67945394757391,0.778725396245442,0,0.445692547399569,0.677358391879039,0.516822371709703,0.677358391879039,0,0.677358391879039,0.516822371709703,0.445692547399569,0.154954796864188,0.778725396245442,0.778725396245442,0.315424166243526,0.593047722539582,0,0.835326773229284,0.835326773229284,0.835326773229284,0,0.835326773229284,0.835326773229284,0,0.835326773229284,0,0.835326773229284,0.835326773229284,0.290474228474536,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.290474228474536,0.0824292719005336,0.835326773229284,0,0.835326773229284,0.835326773229284,0.835326773229284,0,0.835326773229284,0.835326773229284
Neisseria,0.445692547399569,0.778725396245442,0.778725396245442,0.778725396245442,0.778725396245442,0,0.677358391879039,0.778725396245442,0.494592313127358,0.593047722539582,0.778725396245442,0.414763968834723,0.778725396245442,0.516822371709703,0.37860331774801,0.778725396245442,0.197496287544523,0.778725396245442,0.778725396245442,0.445692547399569,0.0374290381434986,0.516822371709703,0.0374290381434986,0.778725396245442,0.677358391879039,0.125236559835129,0.0726470398108082,0.684321444931474,0.778725396245442,0.778725396245442,0.67377270157162,0.19608015249223,0.778725396245442,0,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.290474228474536,0.915821087485177,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.66827555447361,0.835326773229284,0.835326773229284,0.915821087485177,0.835326773229284
Novosphingobium,0.0726470398108082,0.778725396245442,0.778725396245442,0.778725396245442,0.778725396245442,0.778725396245442,0.677358391879039,0.778725396245442,0.333003139115651,0.593047722539582,0.778725396245442,0.516822371709703,0.778725396245442,0.125236559835129,0.37860331774801,0.778725396245442,0.256568191980538,0.778725396245442,0.778725396245442,0.445692547399569,0.677358391879039,0.516822371709703,0.677358391879039,0.778725396245442,0.677358391879039,0.516822371709703,0.445692547399569,0.494592313127358,0.778725396245442,0.778725396245442,0.315424166243526,0.593047722539582,0.778725396245442,0.778725396245442,0,0.835326773229284,0.835326773229284,0.835326773229284,0.609328698544403,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.602529030535713,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.602529030535713,0.835326773229284,0.0824292719005336,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284
Oscillospira,0.874845494654958,0.245108050057639,0.245108050057639,0.245108050057639,0.516822371709703,0.516822371709703,0.0313511518936599,0.516822371709703,0.486058892908855,0.128467194449551,0.516822371709703,0.118420573267255,0.125236559835129,0.0310556345462763,0.837028268733988,0.245108050057639,0.808753948631587,0.414763968834723,0.245108050057639,0.666176857995899,0.331694459608527,0.56349547297741,0.465213305337148,0.245108050057639,0.641006321639175,0.118420573267255,0.676762329089837,0.693816882017397,0.516822371709703,0.516822371709703,0.190926149090281,0.919480590217041,0.245108050057639,0.516822371709703,0.516822371709703,0,0.835326773229284,1,0.786118780429992,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.888123388395336,0.835326773229284,0.98014057511279,0.835326773229284,0.835326773229284,0.335760489228443,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284
Paenisporosarcina,0.27821476204797,0,0,0,0.778725396245442,0.778725396245442,0.0374290381434986,0.778725396245442,0.154954796864188,0.0859913307490668,0.778725396245442,0.516822371709703,0.778725396245442,0.0521808101097668,0.37860331774801,0,0.67945394757391,0.778725396245442,0,0.445692547399569,0.677358391879039,0.516822371709703,0.677358391879039,0,0.677358391879039,0.516822371709703,0.445692547399569,0.154954796864188,0.778725396245442,0.778725396245442,0.315424166243526,0.593047722539582,0,0.778725396245442,0.778725396245442,0.245108050057639,0,0.835326773229284,0.835326773229284,0,0.835326773229284,0,0.835326773229284,0.835326773229284,0.290474228474536,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.290474228474536,0.0824292719005336,0.835326773229284,0,0.835326773229284,0.835326773229284,0.835326773229284,0,0.835326773229284,0.835326773229284
Parabacteroides,0.0745408569029353,0.37860331774801,0.37860331774801,0.37860331774801,0.664655336555838,0.37860331774801,0.181913701443338,0.300583508098588,0.00363927930761842,0.329027581522856,0.664655336555838,0.912713454179266,0.37860331774801,0.279940856776623,0.290712781467512,0.37860331774801,0.530285037757011,0.885610733151183,0.37860331774801,0.230277268868291,0.824690460445298,0.556877076096163,0.181913701443338,0.37860331774801,0.181913701443338,0.169415296572568,0.271424730310473,0.439405805677124,0.300583508098588,0.300583508098588,0.290467488713175,0.63751596932801,0.37860331774801,0.37860331774801,0.37860331774801,1,0.37860331774801,1.32831694084711e-79,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.5914613439016,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.5914613439016,0.835326773229284,0.835326773229284,0.835326773229284,0.915821087485177,0.924654931202546,0.835326773229284,0.835326773229284,0.946103176472607,0.835326773229284
Paracoccus,0.122844068995968,0.37860331774801,0.37860331774801,0.37860331774801,0.465965801830638,0.37860331774801,0.181913701443338,0.300583508098588,0.120447130187946,0.415085234614062,0.465965801830638,0.390377358029628,0.37860331774801,0.644464373225518,0.164818508076812,0.37860331774801,0.742111827332648,0.664655336555838,0.37860331774801,0.777168135375535,0.824690460445298,0.87475038650589,0.181913701443338,0.37860331774801,0.649993284596451,0.752092835909909,0.689429550711698,0.400909664921332,0.300583508098588,0.300583508098588,0.0813946767450692,0.0769222949992245,0.37860331774801,0.37860331774801,0.0882361230132605,0.132738089154572,0.37860331774801,0.530639618367306,1.32831694084711e-79,0.835326773229284,0.835326773229284,0.835326773229284,0.988484362407277,0.835326773229284,0.939035143278635,0.835326773229284,0.835326773229284,0.864750847632018,0.835326773229284,0.835326773229284,0.835326773229284,0.939035143278635,0.835326773229284,0.437154923179926,0.835326773229284,0.835326773229284,0.915516633196271,0.835326773229284,0.835326773229284,0.602529030535713,0.835326773229284
Pedobacter,0.27821476204797,0,0,0,0.778725396245442,0.778725396245442,0.0374290381434986,0.778725396245442,0.154954796864188,0.0859913307490668,0.778725396245442,0.516822371709703,0.778725396245442,0.0521808101097668,0.37860331774801,0,0.67945394757391,0.778725396245442,0,0.445692547399569,0.677358391879039,0.516822371709703,0.677358391879039,0,0.677358391879039,0.516822371709703,0.445692547399569,0.154954796864188,0.778725396245442,0.778725396245442,0.315424166243526,0.593047722539582,0,0.778725396245442,0.778725396245442,0.245108050057639,0,0.37860331774801,0.37860331774801,0,0.835326773229284,0,0.835326773229284,0.835326773229284,0.290474228474536,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.290474228474536,0.0824292719005336,0.835326773229284,0,0.835326773229284,0.835326773229284,0.835326773229284,0,0.835326773229284,0.835326773229284
Peptococcus,0.650505462977038,0.778725396245442,0.778725396245442,0.778725396245442,0.778725396245442,0.778725396245442,0.677358391879039,0,0.892613500726563,0.593047722539582,0.778725396245442,0.125236559835129,0.778725396245442,0.516822371709703,0.664655336555838,0.778725396245442,0.67945394757391,0.778725396245442,0.778725396245442,0.154106554460251,0.00608084792708854,0.414763968834723,0.677358391879039,0.778725396245442,0.677358391879039,0.245108050057639,0.650505462977038,0.333003139115651,0,0,0.888864653100524,0.593047722539582,0.778725396245442,0.778725396245442,0.778725396245442,0.516822371709703,0.778725396245442,0.300583508098588,0.300583508098588,0.778725396245442,0,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0,0.835326773229284,0.835326773229284,0.835326773229284,0,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.915821087485177,0
Phyllobacterium,0.27821476204797,0,0,0,0.778725396245442,0.778725396245442,0.0374290381434986,0.778725396245442,0.154954796864188,0.0859913307490668,0.778725396245442,0.516822371709703,0.778725396245442,0.0521808101097668,0.37860331774801,0,0.67945394757391,0.778725396245442,0,0.445692547399569,0.677358391879039,0.516822371709703,0.677358391879039,0,0.677358391879039,0.516822371709703,0.445692547399569,0.154954796864188,0.778725396245442,0.778725396245442,0.315424166243526,0.593047722539582,0,0.778725396245442,0.778725396245442,0.245108050057639,0,0.37860331774801,0.37860331774801,0,0.778725396245442,0,0.835326773229284,0.835326773229284,0.290474228474536,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.290474228474536,0.0824292719005336,0.835326773229284,0,0.835326773229284,0.835326773229284,0.835326773229284,0,0.835326773229284,0.835326773229284
Porphyromonas,0.131835287308626,0.593047722539582,0.593047722539582,0.593047722539582,0.19608015249223,0.0279363192412668,0.425640206005241,0.593047722539582,0.711363452440663,0.940746185924604,0.19608015249223,0.249771254599613,0.593047722539582,0.206069104887262,0.86789419816607,0.593047722539582,0.00834724847815852,0.0859913307490668,0.593047722539582,0.523326533805261,0.361762328612212,0.919480590217041,0.361762328612212,0.593047722539582,0.425640206005241,0.265454856521184,0.23856009718784,0.454252304233829,0.593047722539582,0.593047722539582,0.906490292063586,0.765714903955193,0.593047722539582,0.0279363192412668,0.593047722539582,0.761185353414276,0.593047722539582,0.750359311870955,0.987944207017983,0.593047722539582,0.593047722539582,0.593047722539582,0,0.8729453227923,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.602529030535713,0.224074900436502,0.835326773229284,0.835326773229284,0.962203778867907,0.835326773229284
Prevotella,0.679141197589904,0.202780141943976,0.202780141943976,0.202780141943976,0.892046735105844,0.892046735105844,0.880476851265716,0.682723634739308,0.144158350211648,0.954523809735092,0.892046735105844,0.886899732257861,0.202780141943976,0.105674748202064,0.37470117790891,0.202780141943976,0.681154416203244,0.682723634739308,0.202780141943976,0.540834586242398,0.67494046879492,0.805737172486913,0.269911400656488,0.202780141943976,0.148280497423701,0.170470450100448,0.557453678714496,0.768433265093965,0.682723634739308,0.682723634739308,0.634200364491663,0.0985053137085828,0.202780141943976,0.892046735105844,0.202780141943976,0.340626355241766,0.202780141943976,0.415638527344449,0.511408263612224,0.202780141943976,0.682723634739308,0.202780141943976,0.81933279146494,0,0.835326773229284,0.915821087485177,0.835326773229284,0.835326773229284,0.897405175502236,0.835326773229284,0.835326773229284,0.835326773229284,0.915821087485177,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284
Pseudomonas,0.00875127175885994,0.0279363192412668,0.0279363192412668,0.0279363192412668,0.593047722539582,0.593047722539582,0.00515414675450765,0.593047722539582,0.258916234854417,0.0381769574462188,0.593047722539582,0.206069104887262,0.19608015249223,4.79629045026048e-05,0.615688638587868,0.0279363192412668,0.621950962589391,0.593047722539582,0.0279363192412668,0.131835287308626,0.425640206005241,0.206069104887262,0.523512963903057,0.0279363192412668,0.677860165824448,0.206069104887262,0.751594651563791,0.617359509913249,0.593047722539582,0.593047722539582,0.402432949701942,0.911205211617026,0.0279363192412668,0.593047722539582,0.0859913307490668,0.220077714856641,0.0279363192412668,0.0769222949992245,0.927746196200968,0.0279363192412668,0.593047722539582,0.0279363192412668,0.302180146773586,0.290546345772124,0,0.835326773229284,0.835326773229284,0.835326773229284,0.783307064203849,0.835326773229284,0.835326773229284,0,0.0527421077812467,0.835326773229284,0.290474228474536,0.835326773229284,0.796843517266797,0.835326773229284,0.290474228474536,0.835326773229284,0.835326773229284
Psychrobacter,0.445692547399569,0.778725396245442,0.778725396245442,0.778725396245442,0,0.778725396245442,0.677358391879039,0.778725396245442,0.684321444931474,0.19608015249223,0,0.0521808101097668,0.778725396245442,0.516822371709703,0.465965801830638,0.778725396245442,0.487459832004872,0.778725396245442,0.778725396245442,0.445692547399569,0.677358391879039,0.516822371709703,0.677358391879039,0.778725396245442,0.677358391879039,0.414763968834723,0.445692547399569,0.494592313127358,0.778725396245442,0.778725396245442,0.315424166243526,0.593047722539582,0.778725396245442,0.778725396245442,0.778725396245442,0.516822371709703,0.778725396245442,0.664655336555838,0.465965801830638,0.778725396245442,0.778725396245442,0.778725396245442,0.19608015249223,0.892046735105844,0.593047722539582,0,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.335760489228443,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284
Rhodoplanes,0.650505462977038,0.778725396245442,0.778725396245442,0.778725396245442,0.778725396245442,0.778725396245442,0.677358391879039,0,0.892613500726563,0.593047722539582,0.778725396245442,0.125236559835129,0.778725396245442,0.516822371709703,0.664655336555838,0.778725396245442,0.67945394757391,0.778725396245442,0.778725396245442,0.154106554460251,0.00608084792708854,0.414763968834723,0.677358391879039,0.778725396245442,0.677358391879039,0.245108050057639,0.650505462977038,0.333003139115651,0,0,0.888864653100524,0.593047722539582,0.778725396245442,0.778725396245442,0.778725396245442,0.516822371709703,0.778725396245442,0.300583508098588,0.300583508098588,0.778725396245442,0,0.778725396245442,0.593047722539582,0.682723634739308,0.593047722539582,0.778725396245442,0,0.835326773229284,0.835326773229284,0.835326773229284,0,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.915821087485177,0
Roseburia,0.25084787851437,0.677358391879039,0.677358391879039,0.677358391879039,0.677358391879039,0.677358391879039,0.536594966426271,0.677358391879039,0.726396298877956,0.425640206005241,0.677358391879039,0.331694459608527,0.677358391879039,0.331694459608527,0.63708811309732,0.677358391879039,0.248738433693309,0.00608084792708854,0.677358391879039,0.766842773604605,0.536594966426271,0.00403248009324658,0.536594966426271,0.677358391879039,0.536594966426271,0.331694459608527,0.25084787851437,0.5922793990004,0.677358391879039,0.677358391879039,0.579143221072018,0.361762328612212,0.677358391879039,0.677358391879039,0.677358391879039,0.835709549080202,0.677358391879039,0.543426324978523,0.810881122697564,0.677358391879039,0.677358391879039,0.677358391879039,0.349630617465439,0.750410720921937,0.425640206005241,0.677358391879039,0.677358391879039,0,0.119347274191828,1.82053626072363e-07,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.0824292719005336,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284
Rothia,0.115776907273711,0.445692547399569,0.445692547399569,0.445692547399569,0.650505462977038,0.445692547399569,0.25084787851437,0.445692547399569,0.698732896590695,0.422111132145297,0.650505462977038,0.295775927886728,0.445692547399569,0.0600908815038929,0.642091450364033,0.445692547399569,0.155891074669334,0.154106554460251,0.445692547399569,0.0818938771473475,0.926329448845983,6.94286177556401e-06,0.25084787851437,0.445692547399569,0.25084787851437,0.676762329089837,0.978602700806581,0.463477233785137,0.445692547399569,0.445692547399569,0.511933423750597,0.727550126330759,0.445692547399569,0.445692547399569,0.445692547399569,0.406203848126198,0.445692547399569,0.449744504945343,0.660891637543444,0.445692547399569,0.445692547399569,0.445692547399569,0.588608114589888,0.846202710930109,0.131835287308626,0.650505462977038,0.445692547399569,0.00919560965084576,0,0.102193758124195,0.835326773229284,0.783307064203849,0.835326773229284,0.835326773229284,0.835326773229284,0.805588858697341,0.602529030535713,0.835326773229284,0.835326773229284,0.915821087485177,0.835326773229284
Ruminococcus,0.25084787851437,0.677358391879039,0.677358391879039,0.677358391879039,0.677358391879039,0.677358391879039,0.536594966426271,0.677358391879039,0.652087933197306,0.425640206005241,0.677358391879039,0.331694459608527,0.677358391879039,0.331694459608527,0.549485787903922,0.677358391879039,0.351090407443472,0.0374290381434986,0.677358391879039,0.882346992136764,0.536594966426271,0.00313456692784231,0.536594966426271,0.677358391879039,0.536594966426271,0.331694459608527,0.25084787851437,0.501368179801573,0.677358391879039,0.677358391879039,0.486088957195133,0.212560138186368,0.677358391879039,0.677358391879039,0.677358391879039,0.976391403513998,0.677358391879039,0.495989545130225,0.689229836029515,0.677358391879039,0.677358391879039,0.677358391879039,0.508968293154983,0.626067705377662,0.425640206005241,0.677358391879039,0.677358391879039,9.45087129883849e-09,0.00759472737972159,0,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.335760489228443,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284
Sedimentibacter,0.650505462977038,0.778725396245442,0.778725396245442,0.778725396245442,0.778725396245442,0.778725396245442,0.677358391879039,0,0.892613500726563,0.593047722539582,0.778725396245442,0.125236559835129,0.778725396245442,0.516822371709703,0.664655336555838,0.778725396245442,0.67945394757391,0.778725396245442,0.778725396245442,0.154106554460251,0.00608084792708854,0.414763968834723,0.677358391879039,0.778725396245442,0.677358391879039,0.245108050057639,0.650505462977038,0.333003139115651,0,0,0.888864653100524,0.593047722539582,0.778725396245442,0.778725396245442,0.778725396245442,0.516822371709703,0.778725396245442,0.300583508098588,0.300583508098588,0.778725396245442,0,0.778725396245442,0.593047722539582,0.682723634739308,0.593047722539582,0.778725396245442,0,0.677358391879039,0.445692547399569,0.677358391879039,0,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284,0.915821087485177,0
Sphingobacterium,0.00875127175885994,0.0279363192412668,0.0279363192412668,0.0279363192412668,0.593047722539582,0.593047722539582,0.00515414675450765,0.593047722539582,0.258916234854417,0.0381769574462188,0.593047722539582,0.206069104887262,0.19608015249223,4.79629045026048e-05,0.615688638587868,0.0279363192412668,0.621950962589391,0.593047722539582,0.0279363192412668,0.131835287308626,0.425640206005241,0.206069104887262,0.523512963903057,0.0279363192412668,0.677860165824448,0.206069104887262,0.751594651563791,0.617359509913249,0.593047722539582,0.593047722539582,0.402432949701942,0.911205211617026,0.0279363192412668,0.593047722539582,0.0859913307490668,0.220077714856641,0.0279363192412668,0.0769222949992245,0.927746196200968,0.0279363192412668,0.593047722539582,0.0279363192412668,0.302180146773586,0.290546345772124,0,0.593047722539582,0.593047722539582,0.425640206005241,0.131835287308626,0.425640206005241,0.593047722539582,0,0.0527421077812467,0.835326773229284,0.290474228474536,0.835326773229284,0.796843517266797,0.835326773229284,0.290474228474536,0.835326773229284,0.835326773229284
Sphingobium,0.15483886028733,0.00608084792708854,0.00608084792708854,0.00608084792708854,0.677358391879039,0.677358391879039,9.45087129883849e-09,0.677358391879039,0.658180901559326,0.000633589946956759,0.677358391879039,0.331694459608527,0.0374290381434986,0.0106701139360707,0.852442912285405,0.00608084792708854,0.747789343320507,0.677358391879039,0.00608084792708854,0.25084787851437,0.536594966426271,0.331694459608527,0.206859821826618,0.00608084792708854,0.340655255568716,0.331694459608527,0.752659997802251,0.309934898911057,0.677358391879039,0.677358391879039,0.904173886666675,0.508968293154983,0.00608084792708854,0.677358391879039,0.677358391879039,0.0360931199068733,0.00608084792708854,0.181913701443338,0.181913701443338,0.00608084792708854,0.677358391879039,0.00608084792708854,0.425640206005241,0.880476851265716,0.00299736568811457,0.677358391879039,0.677358391879039,0.536594966426271,0.25084787851437,0.536594966426271,0.677358391879039,0.00299736568811457,0,0.835326773229284,0.0824292719005336,0.835326773229284,0.835326773229284,0.835326773229284,0.0824292719005336,0.666085173387444,0.835326773229284
Staphylococcus,0.407480512037692,0.677358391879039,0.677358391879039,0.677358391879039,0.0374290381434986,0.677358391879039,0.536594966426271,0.677358391879039,0.627913800008977,0.677860165824448,0.0374290381434986,0.49068649279014,0.677358391879039,0.465213305337148,0.83854557761185,0.677358391879039,0.677851697232463,0.677358391879039,0.677358391879039,0.926329448845983,0.536594966426271,0.331694459608527,0.536594966426271,0.677358391879039,0.536594966426271,0.976391403513998,0.926329448845983,0.93380338933956,0.677358391879039,0.677358391879039,0.124743541952344,0.425640206005241,0.677358391879039,0.677358391879039,0.00608084792708854,0.331694459608527,0.677358391879039,0.689229836029515,0.0539874386003625,0.677358391879039,0.677358391879039,0.677358391879039,0.677860165824448,0.269911400656488,0.349630617465439,0.0374290381434986,0.677358391879039,0.536594966426271,0.766842773604605,0.536594966426271,0.677358391879039,0.349630617465439,0.536594966426271,0,0.835326773229284,0.835326773229284,0.954556427907101,0.835326773229284,0.835326773229284,0.835326773229284,0.835326773229284
Stenotrophomonas,0.27821476204797,0,0,0,0.778725396245442,0.778725396245442,0.0374290381434986,0.778725396245442,0.154954796864188,0.0859913307490668,0.778725396245442,0.516822371709703,0.778725396245442,0.0521808101097668,0.37860331774801,0,0.67945394757391,0.778725396245442,0,0.445692547399569,0.677358391879039,0.516822371709703,0.677358391879039,0,0.677358391879039,0.516822371709703,0.445692547399569,0.154954796864188,0.778725396245442,0.778725396245442,0.315424166243526,0.593047722539582,0,0.778725396245442,0.778725396245442,0.245108050057639,0,0.37860331774801,0.37860331774801,0,0.778725396245442,0,0.593047722539582,0.202780141943976,0.0279363192412668,0.778725396245442,0.778725396245442,0.677358391879039,0.445692547399569,0.677358391879039,0.778725396245442,0.0279363192412668,0.00608084792708854,0.677358391879039,0,0.835326773229284,0.835326773229284,0.835326773229284,0,0.835326773229284,0.835326773229284
